cobinder_id	cobinder_name	cobinder_motif_id	log10_p_value	log10_E_value	log10_q_value	tf_pair	pair_label	combined_score	TOMTOMbyPPI	alignment_png
cobinder_0	NKX1-2,OTP,ESX1	M05088_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M05088_2.00_NKX1-2.png
cobinder_0	OTP,LHX9	M05170_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::LHX9	SOX2::LHX9	92	0.00702661677597176	ppi_plot/cobinder_0_M05170_2.00_LHX9.png
cobinder_0	OTP,LHX9	M05170_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M05170_2.00_OTP.png
cobinder_0	OTP,LHX8	M05212_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::LHX8	SOX2::LHX8	70	0.00534633885128286	ppi_plot/cobinder_0_M05212_2.00_LHX8.png
cobinder_0	OTP,LHX8	M05212_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M05212_2.00_OTP.png
cobinder_0	MSX1,NKX1-2,OTP	M05226_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M05226_2.00_OTP.png
cobinder_0	MSX1,NKX1-2,OTP	M05226_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M05226_2.00_NKX1-2.png
cobinder_0	MSX1,NKX1-2,OTP	M05226_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::MSX1	SOX2::MSX1	423	0.0323071619156093	ppi_plot/cobinder_0_M05226_2.00_MSX1.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXD4,HOXC5	M05277_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00603372527501923	ppi_plot/cobinder_0_M05277_2.00_HOXC5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXD4,HOXC5	M05277_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXD4	SOX2::HOXD4	88	0.0067211116987556	ppi_plot/cobinder_0_M05277_2.00_HOXD4.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXD4,HOXC5	M05277_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M05277_2.00_OTP.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXD4,HOXC5	M05277_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M05277_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXD4,HOXC5	M05277_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC6	SOX2::HOXC6	103	0.00786675573831621	ppi_plot/cobinder_0_M05277_2.00_HOXC6.png
cobinder_0	HOXC6,HOXC5,HOXD8	M05312_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00603372527501923	ppi_plot/cobinder_0_M05312_2.00_HOXC5.png
cobinder_0	HOXC6,HOXC5,HOXD8	M05312_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXD8	SOX2::HOXD8	79	0.00603372527501923	ppi_plot/cobinder_0_M05312_2.00_HOXD8.png
cobinder_0	HOXC6,HOXC5,HOXD8	M05312_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC6	SOX2::HOXC6	103	0.00786675573831621	ppi_plot/cobinder_0_M05312_2.00_HOXC6.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M05345_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00603372527501923	ppi_plot/cobinder_0_M05345_2.00_HOXC5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M05345_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXB4	SOX2::HOXB4	79	0.00603372527501923	ppi_plot/cobinder_0_M05345_2.00_HOXB4.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M05345_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M05345_2.00_OTP.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M05345_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M05345_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXB4	M05345_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC6	SOX2::HOXC6	103	0.00786675573831621	ppi_plot/cobinder_0_M05345_2.00_HOXC6.png
cobinder_0	NKX1-2,HOXC5	M05379_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00603372527501923	ppi_plot/cobinder_0_M05379_2.00_HOXC5.png
cobinder_0	NKX1-2,HOXC5	M05379_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M05379_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXC4	M05386_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00603372527501923	ppi_plot/cobinder_0_M05386_2.00_HOXC5.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXC4	M05386_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC4	SOX2::HOXC4	79	0.00603372527501923	ppi_plot/cobinder_0_M05386_2.00_HOXC4.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXC4	M05386_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M05386_2.00_OTP.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXC4	M05386_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M05386_2.00_NKX1-2.png
cobinder_0	HOXC6,NKX1-2,OTP,HOXC5,HOXC4	M05386_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC6	SOX2::HOXC6	103	0.00786675573831621	ppi_plot/cobinder_0_M05386_2.00_HOXC6.png
cobinder_0	NKX1-2,OTP,HOXC5	M06278_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00603372527501923	ppi_plot/cobinder_0_M06278_2.00_HOXC5.png
cobinder_0	NKX1-2,OTP,HOXC5	M06278_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M06278_2.00_OTP.png
cobinder_0	NKX1-2,OTP,HOXC5	M06278_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M06278_2.00_NKX1-2.png
cobinder_0	NKX1-2,OTP	M06317_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M06317_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M06317_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M06317_2.00_NKX1-2.png
cobinder_0	NKX1-2,OTP	M06321_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::OTP	SOX2::OTP	98	0.00748487439179601	ppi_plot/cobinder_0_M06321_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M06321_2.00	0.0763762693040409	-3.74382478831984	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00771400319970813	ppi_plot/cobinder_0_M06321_2.00_NKX1-2.png
cobinder_0	FOXD1	MA0031.1	0.0763762693040409	-3.74382478831984	0	SOX2::FOXD1	SOX2::FOXD1	85	0.00649198289084348	ppi_plot/cobinder_0_MA0031.1_FOXD1.png
cobinder_0	NR5A2	M05589_2.00	0.0756038837575331	-3.74459727388992	0	SOX2::NR5A2	SOX2::NR5A2	128	0.00967729712096423	ppi_plot/cobinder_0_M05589_2.00_NR5A2.png
cobinder_0	NR1I3	M09281_2.00	0.0756038837575331	-3.74459727388992	0	SOX2::NR1I3	SOX2::NR1I3	133	0.0100553165397519	ppi_plot/cobinder_0_M09281_2.00_NR1I3.png
cobinder_0	GATA2	M04880_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::GATA2	SOX2::GATA2	246	0.0180028589886668	ppi_plot/cobinder_0_M04880_2.00_GATA2.png
cobinder_0	NKX2-4	M05047_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::NKX2-4	SOX2::NKX2-4	148	0.010830988334645	ppi_plot/cobinder_0_M05047_2.00_NKX2-4.png
cobinder_0	NKX1-2,HOXC5	M06231_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00578140593538486	ppi_plot/cobinder_0_M06231_2.00_HOXC5.png
cobinder_0	NKX1-2,HOXC5	M06231_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00739141771485912	ppi_plot/cobinder_0_M06231_2.00_NKX1-2.png
cobinder_0	SOX1	M09398_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::SOX1	SOX2::SOX1	41	0.00300047649811113	ppi_plot/cobinder_0_M09398_2.00_SOX1.png
cobinder_0	SOX1	M09408_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::SOX1	SOX2::SOX1	41	0.00300047649811113	ppi_plot/cobinder_0_M09408_2.00_SOX1.png
cobinder_0	ZIC1	M10226_2.00	0.0731823536124665	-3.74701928939052	0	SOX2::ZIC1	SOX2::ZIC1	230	0.0168319413308673	ppi_plot/cobinder_0_M10226_2.00_ZIC1.png
cobinder_0	SOX8,SOX1	M03486_2.00	0.0731540843017273	-3.74704728265362	0	SOX2::SOX1	SOX2::SOX1	41	0.00299931745637082	ppi_plot/cobinder_0_M03486_2.00_SOX1.png
cobinder_0	SOX8,SOX1	M03486_2.00	0.0731540843017273	-3.74704728265362	0	SOX2::SOX8	SOX2::SOX8	158	0.0115583453196729	ppi_plot/cobinder_0_M03486_2.00_SOX8.png
cobinder_0	THRB	M09285_2.00	0.0731540843017273	-3.74704728265362	0	SOX2::THRB	SOX2::THRB	134	0.00980264729643145	ppi_plot/cobinder_0_M09285_2.00_THRB.png
cobinder_0	PAX7	M05417_2.00	0.0712493798592964	-3.74895202311246	0	SOX2::PAX7	SOX2::PAX7	332	0.0236547941132864	ppi_plot/cobinder_0_M05417_2.00_PAX7.png
cobinder_0	CTCF	M07863_2.00	0.0712493798592964	-3.74895202311246	0	SOX2::CTCF	SOX2::CTCF	150	0.0106874069788945	ppi_plot/cobinder_0_M07863_2.00_CTCF.png
cobinder_0	MYF6	M02780_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::MYF6	SOX2::MYF6	49	0.0034774582426587	ppi_plot/cobinder_0_M02780_2.00_MYF6.png
cobinder_0	FLI1	M02994_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::FLI1	SOX2::FLI1	275	0.0195163472802274	ppi_plot/cobinder_0_M02994_2.00_FLI1.png
cobinder_0	ELK4	M03001_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::ELK4	SOX2::ELK4	128	0.00908397255225131	ppi_plot/cobinder_0_M03001_2.00_ELK4.png
cobinder_0	NKX1-2,HOXC5	M03833_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::HOXC5	SOX2::HOXC5	79	0.0056065143095926	ppi_plot/cobinder_0_M03833_2.00_HOXC5.png
cobinder_0	NKX1-2,HOXC5	M03833_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.0071678220920108	ppi_plot/cobinder_0_M03833_2.00_NKX1-2.png
cobinder_0	SIX1	M05096_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::SIX1	SOX2::SIX1	388	0.0275357917990118	ppi_plot/cobinder_0_M05096_2.00_SIX1.png
cobinder_0	CDX2	M05248_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::CDX2	SOX2::CDX2	235	0.0166776058576489	ppi_plot/cobinder_0_M05248_2.00_CDX2.png
cobinder_0	POU6F1	M05351_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::POU6F1	SOX2::POU6F1	321	0.0227808999161927	ppi_plot/cobinder_0_M05351_2.00_POU6F1.png
cobinder_0	ARGFX	M05369_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::ARGFX	SOX2::ARGFX	56	0.00397423799160995	ppi_plot/cobinder_0_M05369_2.00_ARGFX.png
cobinder_0	RARB	M05563_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::RARB	SOX2::RARB	125	0.00887106694555792	ppi_plot/cobinder_0_M05563_2.00_RARB.png
cobinder_0	KLF4	M08894_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::KLF4	SOX2::KLF4	953	0.0676330143929336	ppi_plot/cobinder_0_M08894_2.00_KLF4.png
cobinder_0	DBX2,NKX3-1	M09559_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::NKX3-1	SOX2::NKX3-1	85	0.00603232552297938	ppi_plot/cobinder_0_M09559_2.00_NKX3-1.png
cobinder_0	DBX2,NKX3-1	M09559_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::DBX2	SOX2::DBX2	93	0.00660007380749509	ppi_plot/cobinder_0_M09559_2.00_DBX2.png
cobinder_0	CUX1	M10426_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::CUX1	SOX2::CUX1	62	0.00440004920499673	ppi_plot/cobinder_0_M10426_2.00_CUX1.png
cobinder_0	GATA1	M10582_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::GATA1	SOX2::GATA1	185	0.0131291790794257	ppi_plot/cobinder_0_M10582_2.00_GATA1.png
cobinder_0	GATA2	M10595_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::GATA2	SOX2::GATA2	246	0.017458259748858	ppi_plot/cobinder_0_M10595_2.00_GATA2.png
cobinder_0	GATA2	M10596_2.00	0.0709685355644633	-3.74923295332034	0	SOX2::GATA2	SOX2::GATA2	246	0.017458259748858	ppi_plot/cobinder_0_M10596_2.00_GATA2.png
cobinder_0	FLI1	MA0475.2	0.0709685355644633	-3.74923295332034	0	SOX2::FLI1	SOX2::FLI1	275	0.0195163472802274	ppi_plot/cobinder_0_MA0475.2_FLI1.png
cobinder_0	MYF6	MA0667.1	0.0709685355644633	-3.74923295332034	0	SOX2::MYF6	SOX2::MYF6	49	0.0034774582426587	ppi_plot/cobinder_0_MA0667.1_MYF6.png
cobinder_0	PAX8	M05686_2.00	0.0706255278782835	-3.74957632354425	0	SOX2::PAX8	SOX2::PAX8	72	0.00508503800723642	ppi_plot/cobinder_0_M05686_2.00_PAX8.png
cobinder_0	RUNX2	M05733_2.00	0.0706255278782835	-3.74957632354425	0	SOX2::RUNX2	SOX2::RUNX2	49	0.00346065086603589	ppi_plot/cobinder_0_M05733_2.00_RUNX2.png
cobinder_0	GLI2	M04403_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::GLI2	SOX2::GLI2	274	0.0191401664672322	ppi_plot/cobinder_0_M04403_2.00_GLI2.png
cobinder_0	SP1	M04606_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::SP1	SOX2::SP1	125	0.00873182776789791	ppi_plot/cobinder_0_M04606_2.00_SP1.png
cobinder_0	ZNF501	M04609_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::ZNF501	SOX2::ZNF501	125	0.00873182776789791	ppi_plot/cobinder_0_M04609_2.00_ZNF501.png
cobinder_0	NR2F1	M05661_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::NR2F1	SOX2::NR2F1	155	0.0108274664321934	ppi_plot/cobinder_0_M05661_2.00_NR2F1.png
cobinder_0	ZFP1	M05855_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::ZFP1	SOX2::ZFP1	125	0.00873182776789791	ppi_plot/cobinder_0_M05855_2.00_ZFP1.png
cobinder_0	CTCF	M07870_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::CTCF	SOX2::CTCF	150	0.0104781933214775	ppi_plot/cobinder_0_M07870_2.00_CTCF.png
cobinder_0	CTCF	M07879_2.00	0.0698546221431833	-3.75034637201892	0	SOX2::CTCF	SOX2::CTCF	150	0.0104781933214775	ppi_plot/cobinder_0_M07879_2.00_CTCF.png
cobinder_0	JUND	MA0492.1	0.0698546221431833	-3.75034637201892	0	SOX2::JUND	SOX2::JUND	86	0.00600749750431376	ppi_plot/cobinder_0_MA0492.1_JUND.png
cobinder_0	NKX1-2,OTP	M03852_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::OTP	SOX2::OTP	98	0.00681422227909779	ppi_plot/cobinder_0_M03852_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M03852_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00702282092029466	ppi_plot/cobinder_0_M03852_2.00_NKX1-2.png
cobinder_0	FOXO3,FOXP4	M04813_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::FOXO3	SOX2::FOXO3	85	0.00591029483391135	ppi_plot/cobinder_0_M04813_2.00_FOXO3.png
cobinder_0	FOXO3,FOXP4	M04813_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::FOXP4	SOX2::FOXP4	85	0.00591029483391135	ppi_plot/cobinder_0_M04813_2.00_FOXP4.png
cobinder_0	FOXO3,FOXP4	M04814_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::FOXO3	SOX2::FOXO3	85	0.00591029483391135	ppi_plot/cobinder_0_M04814_2.00_FOXO3.png
cobinder_0	FOXO3,FOXP4	M04814_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::FOXP4	SOX2::FOXP4	85	0.00591029483391135	ppi_plot/cobinder_0_M04814_2.00_FOXP4.png
cobinder_0	GATA3	M04864_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::GATA3	SOX2::GATA3	252	0.0175222858605372	ppi_plot/cobinder_0_M04864_2.00_GATA3.png
cobinder_0	GATA3	M04866_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::GATA3	SOX2::GATA3	252	0.0175222858605372	ppi_plot/cobinder_0_M04866_2.00_GATA3.png
cobinder_0	MYBL2	M05561_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::MYBL2	SOX2::MYBL2	57	0.00396337418274055	ppi_plot/cobinder_0_M05561_2.00_MYBL2.png
cobinder_0	GABPA	M07952_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::GABPA	SOX2::GABPA	90	0.00625795923590614	ppi_plot/cobinder_0_M07952_2.00_GABPA.png
cobinder_0	ELK4	M07958_2.00	0.0695328803989571	-3.75066881504595	0	SOX2::ELK4	SOX2::ELK4	128	0.00890020869106651	ppi_plot/cobinder_0_M07958_2.00_ELK4.png
cobinder_0	NFKB1	M11230_2.00	0.0689583156501011	-3.75124368135764	0	SOX2::NFKB1	SOX2::NFKB1	72	0.00496499872680728	ppi_plot/cobinder_0_M11230_2.00_NFKB1.png
cobinder_0	PAX6	MA0069.1	0.0689583156501011	-3.75124368135764	0	SOX2::PAX6	SOX2::PAX6	731	0.0504085287402239	ppi_plot/cobinder_0_MA0069.1_PAX6.png
cobinder_0	TFAP2C	MA0814.2	0.0689583156501011	-3.75124368135764	0	SOX2::TFAP2C	SOX2::TFAP2C	85	0.0058614568302586	ppi_plot/cobinder_0_MA0814.2_TFAP2C.png
cobinder_0	GLI2	M02876_2.00	0.068764418846122	-3.75143693056587	0	SOX2::GLI2	SOX2::GLI2	274	0.0188414507638374	ppi_plot/cobinder_0_M02876_2.00_GLI2.png
cobinder_0	FOXI2,FOXI3,FOXD4,FOXD4L1	M03053_2.00	0.068764418846122	-3.75143693056587	0	SOX2::FOXD4	SOX2::FOXD4	102	0.00701397072230445	ppi_plot/cobinder_0_M03053_2.00_FOXD4.png
cobinder_0	FOXI2,FOXI3,FOXD4,FOXD4L1	M03053_2.00	0.068764418846122	-3.75143693056587	0	SOX2::FOXD4L1	SOX2::FOXD4L1	102	0.00701397072230445	ppi_plot/cobinder_0_M03053_2.00_FOXD4L1.png
cobinder_0	FOXI2,FOXI3,FOXD4,FOXD4L1	M03053_2.00	0.068764418846122	-3.75143693056587	0	SOX2::FOXI3	SOX2::FOXI3	127	0.0087330811934575	ppi_plot/cobinder_0_M03053_2.00_FOXI3.png
cobinder_0	FOXI2,FOXI3,FOXD4,FOXD4L1	M03053_2.00	0.068764418846122	-3.75143693056587	0	SOX2::FOXI2	SOX2::FOXI2	202	0.0138904126069167	ppi_plot/cobinder_0_M03053_2.00_FOXI2.png
cobinder_0	MYBL1	M03349_2.00	0.068764418846122	-3.75143693056587	0	SOX2::MYBL1	SOX2::MYBL1	135	0.00928319654422647	ppi_plot/cobinder_0_M03349_2.00_MYBL1.png
cobinder_0	CREB1	M04260_2.00	0.068764418846122	-3.75143693056587	0	SOX2::CREB1	SOX2::CREB1	63	0.00433215838730569	ppi_plot/cobinder_0_M04260_2.00_CREB1.png
cobinder_0	ZNF281	M04510_2.00	0.068764418846122	-3.75143693056587	0	SOX2::ZNF281	SOX2::ZNF281	291	0.0200104458842215	ppi_plot/cobinder_0_M04510_2.00_ZNF281.png
cobinder_0	PROX1	M05691_2.00	0.068764418846122	-3.75143693056587	0	SOX2::PROX1	SOX2::PROX1	49	0.00336945652345998	ppi_plot/cobinder_0_M05691_2.00_PROX1.png
cobinder_0	TBX1	M05821_2.00	0.068764418846122	-3.75143693056587	0	SOX2::TBX1	SOX2::TBX1	49	0.00336945652345998	ppi_plot/cobinder_0_M05821_2.00_TBX1.png
cobinder_0	TFAP2C	M09451_2.00	0.068764418846122	-3.75143693056587	0	SOX2::TFAP2C	SOX2::TFAP2C	85	0.00584497560192037	ppi_plot/cobinder_0_M09451_2.00_TFAP2C.png
cobinder_0	FOSL1	M09490_2.00	0.068764418846122	-3.75143693056587	0	SOX2::FOSL1	SOX2::FOSL1	81	0.00556991792653588	ppi_plot/cobinder_0_M09490_2.00_FOSL1.png
cobinder_0	RUNX2	M09630_2.00	0.068764418846122	-3.75143693056587	0	SOX2::RUNX2	SOX2::RUNX2	49	0.00336945652345998	ppi_plot/cobinder_0_M09630_2.00_RUNX2.png
cobinder_0	PRDM14	MA1998.1	0.068764418846122	-3.75143693056587	0	SOX2::PRDM14	SOX2::PRDM14	919	0.0631945009195862	ppi_plot/cobinder_0_MA1998.1_PRDM14.png
cobinder_0	CTCF	M07922_2.00	0.0685873918673277	-3.75161393604542	0	SOX2::CTCF	SOX2::CTCF	150	0.0102881087800991	ppi_plot/cobinder_0_M07922_2.00_CTCF.png
cobinder_0	JUN	M08072_2.00	0.0685873918673277	-3.75161393604542	0	SOX2::JUN	SOX2::JUN	86	0.00589851570059018	ppi_plot/cobinder_0_M08072_2.00_JUN.png
cobinder_0	NR6A1	M09284_2.00	0.0685873918673277	-3.75161393604542	0	SOX2::NR6A1	SOX2::NR6A1	132	0.00905353572648725	ppi_plot/cobinder_0_M09284_2.00_NR6A1.png
cobinder_0	FOSL1	MA0477.2	0.0685873918673277	-3.75161393604542	0	SOX2::FOSL1	SOX2::FOSL1	81	0.00555557874125354	ppi_plot/cobinder_0_MA0477.2_FOSL1.png
cobinder_0	JUN	MA0488.1	0.0685873918673277	-3.75161393604542	0	SOX2::JUN	SOX2::JUN	86	0.00589851570059018	ppi_plot/cobinder_0_MA0488.1_JUN.png
cobinder_0	DBX1,DBX2	M06250_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::DBX2	SOX2::DBX2	93	0.00630589935040683	ppi_plot/cobinder_0_M06250_2.00_DBX2.png
cobinder_0	DBX1,DBX2	M06250_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::DBX1	SOX2::DBX1	96	0.00650931545848446	ppi_plot/cobinder_0_M06250_2.00_DBX1.png
cobinder_0	NKX1-2,OTP,HOXC5	M06265_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00535662417937784	ppi_plot/cobinder_0_M06265_2.00_HOXC5.png
cobinder_0	NKX1-2,OTP,HOXC5	M06265_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::OTP	SOX2::OTP	98	0.00664492619720289	ppi_plot/cobinder_0_M06265_2.00_OTP.png
cobinder_0	NKX1-2,OTP,HOXC5	M06265_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00684834230528053	ppi_plot/cobinder_0_M06265_2.00_NKX1-2.png
cobinder_0	NKX1-2,OTP	M06380_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::OTP	SOX2::OTP	98	0.00664492619720289	ppi_plot/cobinder_0_M06380_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M06380_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00684834230528053	ppi_plot/cobinder_0_M06380_2.00_NKX1-2.png
cobinder_0	NKX1-2,OTP	M06552_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::OTP	SOX2::OTP	98	0.00664492619720289	ppi_plot/cobinder_0_M06552_2.00_OTP.png
cobinder_0	NKX1-2,OTP	M06552_2.00	0.0678053693592132	-3.75239651255248	0	SOX2::NKX1-2	SOX2::NKX1-2	101	0.00684834230528053	ppi_plot/cobinder_0_M06552_2.00_NKX1-2.png
cobinder_0	FOXL1	MA0033.2	0.0678053693592132	-3.75239651255248	0	SOX2::FOXL1	SOX2::FOXL1	85	0.00576345639553312	ppi_plot/cobinder_0_MA0033.2_FOXL1.png
cobinder_0	NEUROD1,NEUROD4,NEUROD6	M04149_2.00	0.0674303561209443	-3.75277115784902	0	SOX2::NEUROD4	SOX2::NEUROD4	70	0.0047201249284661	ppi_plot/cobinder_0_M04149_2.00_NEUROD4.png
cobinder_0	NEUROD1,NEUROD4,NEUROD6	M04149_2.00	0.0674303561209443	-3.75277115784902	0	SOX2::NEUROD6	SOX2::NEUROD6	70	0.0047201249284661	ppi_plot/cobinder_0_M04149_2.00_NEUROD6.png
cobinder_0	NEUROD1,NEUROD4,NEUROD6	M04149_2.00	0.0674303561209443	-3.75277115784902	0	SOX2::NEUROD1	SOX2::NEUROD1	429	0.0289276227758851	ppi_plot/cobinder_0_M04149_2.00_NEUROD1.png
cobinder_0	SOX4,SOX1	M01026_2.00	0.064733123741492	-3.75546856224629	0	SOX2::SOX1	SOX2::SOX1	41	0.00265405807340117	ppi_plot/cobinder_0_M01026_2.00_SOX1.png
cobinder_0	SOX4,SOX1	M01026_2.00	0.064733123741492	-3.75546856224629	0	SOX2::SOX4	SOX2::SOX4	66	0.00427238616693847	ppi_plot/cobinder_0_M01026_2.00_SOX4.png
cobinder_0	HOXC6,HOXC5	M01240_2.00	0.064733123741492	-3.75546856224629	0	SOX2::HOXC5	SOX2::HOXC5	79	0.00511391677557787	ppi_plot/cobinder_0_M01240_2.00_HOXC5.png
